finding_id,repo_id,repository,commit_sha,domain,cohort,security_family,cwe_id,filename,statement_start,statement_end,line_number,scanner_count,scanners,rule_ids,raw_alert_count,raw_alert_ids,reported_lines,severity,confidence,messages,statement_code,annotator_1_label,annotator_2_label,adjudicated_label,rationale
FND-000801,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,code-execution-exec,CWE-78,pwnlib/internal/dochelper.py,21,21,21,2,Bandit|Semgrep,B102|python.security.exec,2,ALT-001306|ALT-001349,21,ERROR|MEDIUM,HIGH,Use of exec detected. || Use of exec() can execute dynamically supplied code.,"            exec('\n'.join(self.content), globals())",PENDING,PENDING,PENDING,PENDING
FND-000965,R057,pypa/virtualenv,2ef85af47fcae15625ca7ad6f77452d5c78fadb2,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,src/virtualenv/util/subprocess/__init__.py,27,34,27,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001652|ALT-001666,27,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        process = subprocess.Popen(
            cmd,
            universal_newlines=True,
            stdin=subprocess.PIPE,
            stderr=subprocess.PIPE,
            stdout=subprocess.PIPE,
            encoding=""utf-8"",
        )",PENDING,PENDING,PENDING,PENDING
FND-000004,R001,tiangolo/fastapi,50113da16fec53b66b80d75e80a89296de4fa5a5,Web Frameworks & APIs,Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/docs.py,626,630,626,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000004|ALT-000037,626,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        format_result = subprocess.run(
            [find_ruff_bin(), ""format"", ""-""],
            input=content_target.encode(""utf-8""),
            capture_output=True,
        )",PENDING,PENDING,PENDING,PENDING
FND-000201,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,subprocess-execution,CWE-78,hacking/update-sanity-requirements.py,62,62,62,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000317|ALT-000388,62,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            pip_freeze = subprocess.run(pip + ['freeze'] + freeze_options, env=env, check=True, capture_output=True, text=True)",PENDING,PENDING,PENDING,PENDING
FND-001157,R072,hypothesisworks/hypothesis,a8dcd7422a325926693b5464f73349e361562b7c,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tooling/src/hypothesistooling/installers.py,85,87,85,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001997|ALT-002058,85,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        subprocess.check_call(
            [RUSTUP, ""target"", ""add"", *targets, ""--toolchain"", version]
        )",PENDING,PENDING,PENDING,PENDING
FND-000824,R047,spulec/freezegun,92d61b3f5c31942a1039713574487bdcfcdbbfff,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,create_tag.py,16,16,16,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001384|ALT-001385,16,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    errno = call(['git', 'tag', '--annotate', version, '--message', 'Version %s' % version])",PENDING,PENDING,PENDING,PENDING
FND-000229,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,subprocess-execution,CWE-78,lib/ansible/modules/mount_facts.py,275,275,275,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000343|ALT-000417,275,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        udevadm_output = subprocess.check_output(cmd, text=True, timeout=module.params[""timeout""])",PENDING,PENDING,PENDING,PENDING
FND-000336,R018,textualize/rich,9d8f9a372cc5916fd4781fec207ced7ddac2f08f,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-shell-true,CWE-78,tools/make_width_tables.py,53,53,53,2,Bandit|Semgrep,B602|python.security.subprocess-shell-true,2,ALT-000591|ALT-000594,53,ERROR|HIGH,HIGH,"Subprocess execution with shell=True can enable command injection. || subprocess call with shell=True identified, security issue.","    subprocess.run(f""black {path}"", shell=True)",PENDING,PENDING,PENDING,PENDING
FND-000026,R001,tiangolo/fastapi,50113da16fec53b66b80d75e80a89296de4fa5a5,Web Frameworks & APIs,Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/topic_repos.py,68,68,68,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000026|ALT-000059,68,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    subprocess.run([""git"", ""add"", str(repos_path)], check=True)",PENDING,PENDING,PENDING,PENDING
FND-000225,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,subprocess-execution,CWE-78,lib/ansible/modules/async_wrapper.py,151,160,151,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000341|ALT-000412,151|156,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        script = subprocess.Popen(
            cmd,
            stdin=subprocess.PIPE,
            stdout=subprocess.PIPE,
            stderr=subprocess.PIPE,
            shell=False,
            text=True,
            encoding=""utf-8"",
            errors=""surrogateescape"",
        )",PENDING,PENDING,PENDING,PENDING
FND-001171,R074,dateutil/dateutil,48bd1af97e71baf8e96fce5b663d589caac8f147,Data Validation & Serialization,Supplementary_Holdout_Pool,subprocess-execution,CWE-78,src/dateutil/zoneinfo/rebuild.py,52,52,52,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-002073|ALT-002075,52,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        help_text = check_output([""zic"", ""--help""])",PENDING,PENDING,PENDING,PENDING
FND-001042,R064,twisted/twisted,ac919a6d1b2f91b7dea806bacfae99abab5291d4,"HTTP, Networking & Cloud",Supplementary_Holdout_Pool,code-execution-exec,CWE-78,src/twisted/conch/insults/insults.py,1049,1049,1049,2,Bandit|Semgrep,B102|python.security.exec,2,ALT-001817|ALT-001853,1049,ERROR|MEDIUM,HIGH,Use of exec detected. || Use of exec() can execute dynamically supplied code.,"            exec(ch + "" = _makeSimple(ch, fName)"")",PENDING,PENDING,PENDING,PENDING
FND-000990,R058,pypa/setuptools,7d531288b7c8708d4cc186213da93eaf5d11833d,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,setuptools/installer.py,121,121,121,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001690|ALT-001726,121,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,            subprocess.check_call(cmd),PENDING,PENDING,PENDING,PENDING
FND-000817,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,pwnlib/util/misc.py,538,538,538,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001314|ALT-001374,538,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            lsout, _ = subprocess.Popen([""kitten"", ""@"", ""ls"", ""--match"", ""id:%d"" % kittyid], stdin=stdin, stdout=stdout, stderr=stderr).communicate()",PENDING,PENDING,PENDING,PENDING
FND-001184,R088,pypa/flit,1da96f9636027b332e4bd1b21d8c47a7f75c98d1,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,flit/__init__.py,47,50,47,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-002099|ALT-002108,47,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        return subprocess.check_output(
            [resolved_python, ""-c"", ""import sys; print(sys.executable)""],
            universal_newlines=True,
        ).strip()",PENDING,PENDING,PENDING,PENDING
FND-000668,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-shell-true,CWE-78,lib/controller/controller.py,781,781,781,2,Bandit|Semgrep,B602|python.security.subprocess-shell-true,2,ALT-001109|ALT-001236,781,ERROR|HIGH,HIGH,"Subprocess execution with shell=True can enable command injection. || subprocess call with shell=True identified, security issue.","                                                    process = subprocess.Popen(conf.alert, shell=True)",PENDING,PENDING,PENDING,PENDING
FND-000603,R041,pyca/cryptography,8891ee468e41eb66bddd8dd684e4a7a07d91e70c,"Security, Cryptography & Auth",Primary_Core_Benchmark,code-execution-exec,CWE-78,src/_cffi_src/utils.py,17,17,17,2,Bandit|Semgrep,B102|python.security.exec,2,ALT-001032|ALT-001037,17,ERROR|MEDIUM,HIGH,Use of exec detected. || Use of exec() can execute dynamically supplied code.,"    exec(f.read(), about)",PENDING,PENDING,PENDING,PENDING
FND-001029,R062,falconry/falcon,eb27592b159fea6678b3c70b16f195b0f990faa9,Web Frameworks & APIs,Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tools/tox_sdist.py,21,21,21,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001781|ALT-001795,21,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    subprocess.check_call((sys.executable, 'setup.py', 'sdist'))",PENDING,PENDING,PENDING,PENDING
FND-000013,R001,tiangolo/fastapi,50113da16fec53b66b80d75e80a89296de4fa5a5,Web Frameworks & APIs,Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/playwright/separate_openapi_schemas/image04.py,25,27,25,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000013|ALT-000046,25,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"process = subprocess.Popen(
    [""uvicorn"", ""docs_src.separate_openapi_schemas.tutorial001:app""]
)",PENDING,PENDING,PENDING,PENDING
FND-000919,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,Data Science & ML,Supplementary_Holdout_Pool,code-execution-eval,CWE-78,numpy/f2py/crackfortran.py,2274,2274,2274,2,Bandit|Semgrep,B307|python.security.eval,2,ALT-001551|ALT-001584,2274,ERROR|MEDIUM,HIGH,Use of eval() can evaluate untrusted expressions. || Use of possibly insecure function - consider using safer ast.literal_eval.,"    r = eval(e, g, l)",PENDING,PENDING,PENDING,PENDING
FND-000850,R050,pypa/pip,ee09c40be785948a56b6321f336901b4e6f39ab2,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,src/pip/_vendor/distro/distro.py,1213,1213,1213,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001423|ALT-001452,1213,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            stdout = subprocess.check_output(""oslevel"", stderr=subprocess.DEVNULL)",PENDING,PENDING,PENDING,PENDING
FND-000509,R037,mongodb/mongo-python-driver,4dd73032d98146fd97bedfb8434bff2f458bc26f,"Databases, Caching & ORM",Primary_Core_Benchmark,subprocess-execution,CWE-78,.evergreen/scripts/run_tests.py,210,210,210,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000875|ALT-000896,210,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        result = subprocess.run(cmd, check=False)  # noqa: S603",PENDING,PENDING,PENDING,PENDING
FND-000360,R020,pytest-dev/pytest,431f3e1f5fd70b9b0f8afa2d20a10421542e5c6a,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/prepare-release-pr.py,129,141,129,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000631|ALT-000662,129,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    run(
        [
            ""gh"",
            ""pr"",
            ""create"",
            f""--base={base_branch}"",
            f""--head={release_branch}"",
            f""--title=Release {version}"",
            f""--body={body}"",
            ""--draft"",
        ],
        check=True,
    )",PENDING,PENDING,PENDING,PENDING
FND-000010,R001,tiangolo/fastapi,50113da16fec53b66b80d75e80a89296de4fa5a5,Web Frameworks & APIs,Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/playwright/separate_openapi_schemas/image01.py,25,27,25,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000010|ALT-000043,25,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"process = subprocess.Popen(
    [""uvicorn"", ""docs_src.separate_openapi_schemas.tutorial001:app""]
)",PENDING,PENDING,PENDING,PENDING
FND-001188,R088,pypa/flit,1da96f9636027b332e4bd1b21d8c47a7f75c98d1,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,flit/install.py,369,369,369,1,Semgrep,python.security.subprocess-execution,1,ALT-002111,369,WARNING,,Subprocess execution should be reviewed for untrusted input.,"        check_call(cmd, shell=shell)",PENDING,PENDING,PENDING,PENDING
FND-000600,R041,pyca/cryptography,8891ee468e41eb66bddd8dd684e4a7a07d91e70c,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,.github/bin/bump_dependency.py,10,12,10,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001029|ALT-001034,10,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    output = subprocess.check_output(
        [""git"", ""ls-remote"", repo_url, f""refs/heads/{branch}""], text=True
    )",PENDING,PENDING,PENDING,PENDING
FND-000792,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,pwnlib/commandline/version.py,22,22,22,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001301|ALT-001335,22,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"		gitver = subprocess.check_output(['git', '-C', git_root, 'log', '-1', '--format=%h (%cr)'])",PENDING,PENDING,PENDING,PENDING
FND-000889,R052,pandas-dev/pandas,c26625d6e79fe8f11dd00184a3c32b5cc68d70cc,Data Science & ML,Supplementary_Holdout_Pool,subprocess-execution,CWE-78,pandas/io/clipboard/__init__.py,241,241,241,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001503|ALT-001527,241,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            subprocess.check_call(args, close_fds=True)",PENDING,PENDING,PENDING,PENDING
FND-001143,R072,hypothesisworks/hypothesis,a8dcd7422a325926693b5464f73349e361562b7c,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tooling/src/hypothesistooling/git.py,18,20,18,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001983|ALT-002044,19,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    result = [
        t.decode(""ascii"") for t in subprocess.check_output([""git"", ""tag""]).split(b""\n"")
    ]",PENDING,PENDING,PENDING,PENDING
FND-000985,R058,pypa/setuptools,7d531288b7c8708d4cc186213da93eaf5d11833d,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,setuptools/_vendor/packaging/tags.py,416,427,416,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001686|ALT-001714,416,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            version_str = subprocess.run(
                [
                    sys.executable,
                    ""-sS"",
                    ""-c"",
                    ""import platform; print(platform.mac_ver()[0])"",
                ],
                check=True,
                env={""SYSTEM_VERSION_COMPAT"": ""0""},
                stdout=subprocess.PIPE,
                text=True,
            ).stdout",PENDING,PENDING,PENDING,PENDING
