annotation_row_id,finding_id,repo_id,repository,commit_sha,security_family,cwe_id,filename,statement_start,statement_end,line_number,statement_code,annotator_1_label,annotator_1_rationale,annotator_1_evidence_locations,annotator_2_label,annotator_2_rationale,annotator_2_evidence_locations,pre_adjudication_agreement,adjudicated_label,adjudication_rationale,adjudication_evidence_locations,final_label,final_rationale,final_evidence_locations,final_decision_source
GT-168,FND-000427,R025,pydantic/pydantic,c23cb86ef197693fc016437614f174252a3d189a,subprocess-execution,CWE-78,release/shared.py,8,8,8,"    p = subprocess.run(args, stdout=subprocess.PIPE, check=True, encoding='utf-8')",FALSE_POSITIVE,The surrounding code passes an argument vector to the child process rather than concatenating request data into shell syntax. The sink receives an already-constructed command or argv from its caller. The frozen call path does not establish attacker control over the executable or argument structure.,release/shared.py:1-26,FALSE_POSITIVE,This call uses direct process execution; the dynamic pieces are paths or options supplied by the local caller and do not gain shell semantics. The sink receives an already-constructed command or argv from its caller. The frozen call path does not establish attacker control over the executable or argument structure.,release/shared.py:1-26,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,release/shared.py:1-26; release/shared.py:1-26,independent_agreement
GT-169,FND-000397,R022,psf/black,20622e1259c29bda81831962ace1348ba1921c84,subprocess-execution,CWE-78,scripts/release.py,78,78,78,"    cp = run([""git"", ""tag""], capture_output=True, check=True, encoding=""utf8"")",FALSE_POSITIVE,This process launch is in developer or CI tooling rather than an exposed application request path. The invoked tool is `git`. No remote or less-trusted value is shown controlling command structure at this sink.,scripts/release.py:64-96,FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. The invoked tool is `git`. No remote or less-trusted value is shown controlling command structure at this sink.",scripts/release.py:64-96,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,scripts/release.py:64-96; scripts/release.py:64-96,independent_agreement
GT-170,FND-001156,R072,hypothesisworks/hypothesis,a8dcd7422a325926693b5464f73349e361562b7c,subprocess-execution,CWE-78,tooling/src/hypothesistooling/installers.py,80,83,80,"    subprocess.check_call(
        [RUSTUP, ""toolchain"", ""install"", version, ""--profile"", ""minimal""]
        + [arg for component in components for arg in (""--component"", component)]
    )",FALSE_POSITIVE,"The process is launched without shell command-string interpretation, so variable values remain separate process arguments. The frozen call path does not establish attacker control over the executable or argument structure.",tooling/src/hypothesistooling/installers.py:66-101,FALSE_POSITIVE,The surrounding code passes an argument vector to the child process rather than concatenating request data into shell syntax. The frozen call path does not establish attacker control over the executable or argument structure.,tooling/src/hypothesistooling/installers.py:66-101,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,tooling/src/hypothesistooling/installers.py:66-101; tooling/src/hypothesistooling/installers.py:66-101,independent_agreement
GT-171,FND-000612,R044,googleapis/google-auth-library-python,2ea24b03436765fa3cf279ce148482ff6332136b,code-execution-exec,CWE-78,setup.py,100,100,100,"    exec(fp.read(), version)",FALSE_POSITIVE,setup.py executes the package's own google/auth/version.py to obtain __version__. The input is repository source controlled with the package.,setup.py:86-118,FALSE_POSITIVE,setup.py executes the package's own google/auth/version.py to obtain __version__. The input is repository source controlled with the package.,setup.py:86-118,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,setup.py:86-118; setup.py:86-118,independent_agreement
GT-172,FND-000591,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,code-execution-exec,CWE-78,t/unit/utils/test_functional.py,362,362,362,"        exec(fun, {}, local)",FALSE_POSITIVE,The exec is inside a Celery unit test and the function-definition string is fixed test data. It does not accept external code.,t/unit/utils/test_functional.py:348-380,FALSE_POSITIVE,The exec is inside a Celery unit test and the function-definition string is fixed test data. It does not accept external code.,t/unit/utils/test_functional.py:348-380,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,t/unit/utils/test_functional.py:348-380; t/unit/utils/test_functional.py:348-380,independent_agreement
GT-173,FND-000813,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,subprocess-execution,CWE-78,pwnlib/util/misc.py,390,391,390,"            subprocess.run((qdbus, konsole_dbus_service, '/konsole/' + name,
                            'org.kde.KMainWindow.activateAction', 'split-view-left-right'), stdout=subprocess.DEVNULL)",FALSE_POSITIVE,"The process is launched without shell command-string interpretation, so variable values remain separate process arguments. The frozen call path does not establish attacker control over the executable or argument structure.",pwnlib/util/misc.py:376-409,FALSE_POSITIVE,The surrounding code passes an argument vector to the child process rather than concatenating request data into shell syntax. The frozen call path does not establish attacker control over the executable or argument structure.,pwnlib/util/misc.py:376-409,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,pwnlib/util/misc.py:376-409; pwnlib/util/misc.py:376-409,independent_agreement
GT-174,FND-000916,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,code-execution-eval,CWE-78,numpy/f2py/capi_maps.py,301,301,301,            ret['size'] = repr(eval(ret['size'])),TRUE_BUG,"F2PY joins parsed array-dimension expressions and passes the resulting string to eval. The expression is evaluated before validation and can originate in processed Fortran declarations, leaving a code-execution path for crafted input.",numpy/f2py/capi_maps.py:283-325,TRUE_BUG,"F2PY joins parsed array-dimension expressions and passes the resulting string to eval. The expression is evaluated before validation and can originate in processed Fortran declarations, leaving a code-execution path for crafted input.",numpy/f2py/capi_maps.py:283-325,true,,,,TRUE_BUG,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,numpy/f2py/capi_maps.py:283-325; numpy/f2py/capi_maps.py:283-325,independent_agreement
GT-175,FND-000263,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,subprocess-execution,CWE-78,packaging/release.py,81,81,81,"        p = subprocess.run(str_args, check=True, text=True, env=str_env, cwd=cwd, capture_output=capture_output)",FALSE_POSITIVE,This process launch is in developer or CI tooling rather than an exposed application request path. No remote or less-trusted value is shown controlling command structure at this sink.,packaging/release.py:67-99,FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. No remote or less-trusted value is shown controlling command structure at this sink.",packaging/release.py:67-99,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,packaging/release.py:67-99; packaging/release.py:67-99,independent_agreement
GT-176,FND-000308,R016,certbot/certbot,56ee04928d677d82c6a375a7c7b48e8ce13bb6bc,subprocess-execution,CWE-78,tools/finish_release.py,185,185,185,"        process = subprocess.run(cmd, check=True, stdout=subprocess.PIPE, universal_newlines=True)",FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. The sink receives an already-constructed command or argv from its caller. No remote or less-trusted value is shown controlling command structure at this sink.",tools/finish_release.py:171-203,FALSE_POSITIVE,"The call is part of repository maintenance or packaging automation, where the command and variable arguments come from local project or configuration state. The sink receives an already-constructed command or argv from its caller. No remote or less-trusted value is shown controlling command structure at this sink.",tools/finish_release.py:171-203,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,tools/finish_release.py:171-203; tools/finish_release.py:171-203,independent_agreement
GT-177,FND-000819,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,code-execution-eval,CWE-78,pwnlib/util/safeeval.py,82,82,82,    return eval(c),FALSE_POSITIVE,Pwntools compiles the expression and checks every bytecode opcode against an allowlist before eval. The security restriction is applied before execution.,pwnlib/util/safeeval.py:64-106,FALSE_POSITIVE,Pwntools compiles the expression and checks every bytecode opcode against an allowlist before eval. The security restriction is applied before execution.,pwnlib/util/safeeval.py:64-106,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,pwnlib/util/safeeval.py:64-106; pwnlib/util/safeeval.py:64-106,independent_agreement
GT-178,FND-000684,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,subprocess-shell-true,CWE-78,lib/core/update.py,52,52,52,"            process = subprocess.Popen(""pip install -U sqlmap"", shell=True, stdout=subprocess.PIPE, stderr=subprocess.STDOUT, cwd=paths.SQLMAP_ROOT_PATH)",FALSE_POSITIVE,"The shell string is the fixed command `pip install -U sqlmap`. Because there is no variable data in the command, shell-metacharacter injection is not present.",lib/core/update.py:38-70,FALSE_POSITIVE,"The shell string is the fixed command `pip install -U sqlmap`. Because there is no variable data in the command, shell-metacharacter injection is not present.",lib/core/update.py:38-70,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,lib/core/update.py:38-70; lib/core/update.py:38-70,independent_agreement
